timestamp,open,high,low,close,volume,support,resistance
2024-06-07 08:00:00,172.01,172.4,171.82,172.12,42428.236,167.51,175.6
2024-06-07 09:00:00,172.13,172.17,171.43,171.66,56859.764,167.51,175.6
2024-06-07 10:00:00,171.65,171.95,170.93,171.43,57553.432,167.51,175.6
2024-06-07 11:00:00,171.43,172.29,171.05,172.2,56662.263,167.51,175.6
2024-06-07 12:00:00,172.19,172.85,169.15,171.17,241474.596,167.51,175.6
2024-06-07 13:00:00,171.17,171.77,170.57,171.42,84942.763,167.51,175.6
2024-06-07 14:00:00,171.42,171.69,170.89,171.39,64431.15,167.51,175.6
2024-06-07 15:00:00,171.38,171.47,169.32,170.15,91065.71,167.51,175.6
2024-06-07 16:00:00,170.15,170.36,168.41,168.67,99915.731,167.51,175.6
2024-06-07 17:00:00,168.68,168.69,165.35,165.36,260913.315,165.35,175.6
2024-06-07 18:00:00,165.35,165.63,152.92,161.08,1245485.929,152.92,175.21
2024-06-07 19:00:00,161.08,163.2,160.23,162.01,292335.296,152.92,175.21
2024-06-07 20:00:00,162.02,163.05,161.03,162.72,141447.164,152.92,174.4
2024-06-07 21:00:00,162.72,163.05,162.21,162.57,89307.332,152.92,174.4
2024-06-07 22:00:00,162.57,163.19,162.27,163.09,73813.778,152.92,174.4
2024-06-07 23:00:00,163.09,163.23,162.42,162.5,63602.024,152.92,174.4
2024-06-08 00:00:00,162.51,162.51,161.88,162.17,84962.508,152.92,174.4
2024-06-08 01:00:00,162.16,163.13,162.0,163.04,70174.206,152.92,174.4
2024-06-08 02:00:00,163.03,163.08,162.2,162.68,64599.61,152.92,174.4
2024-06-08 03:00:00,162.67,162.96,162.35,162.7,38405.802,152.92,174.4
2024-06-08 04:00:00,162.7,162.71,162.02,162.03,48340.857,152.92,174.32
2024-06-08 05:00:00,162.03,162.75,160.88,162.37,101257.981,152.92,174.1
2024-06-08 06:00:00,162.37,162.75,162.14,162.59,37292.703,152.92,173.7
2024-06-08 07:00:00,162.59,163.78,162.59,163.6,56358.581,152.92,173.7
2024-06-08 08:00:00,163.6,163.64,162.5,162.58,41769.851,152.92,173.7
2024-06-08 09:00:00,162.58,162.66,162.07,162.31,46308.308,152.92,173.7
2024-06-08 10:00:00,162.3,162.43,161.45,162.01,69165.776,152.92,173.7
2024-06-08 11:00:00,162.02,162.24,160.05,160.48,99104.323,152.92,173.7
2024-06-08 12:00:00,160.47,160.87,158.97,159.91,155706.41,152.92,173.7
2024-06-08 13:00:00,159.91,160.48,158.28,160.47,198477.373,152.92,173.7
2024-06-08 14:00:00,160.47,161.23,159.94,161.17,96542.601,152.92,173.7
2024-06-08 15:00:00,161.16,161.35,159.91,160.15,67078.795,152.92,173.7
2024-06-08 16:00:00,160.15,160.48,158.93,159.72,114916.315,152.92,173.7
2024-06-08 17:00:00,159.73,160.35,158.82,160.26,83921.056,152.92,173.07
2024-06-08 18:00:00,160.26,161.05,160.01,160.07,54148.374,152.92,172.85
2024-06-08 19:00:00,160.07,160.43,159.42,159.85,46480.067,152.92,172.85
2024-06-08 20:00:00,159.85,159.98,158.57,159.24,42076.766,152.92,172.85
